0_0.bmp,0.0,0.0
0_1.bmp,0.0,0.005449591280653951
0_2.bmp,0.0,0.013623978201634877
0_3.bmp,0.0,0.021798365122615803
0_4.bmp,0.0,0.02997275204359673
0_5.bmp,0.0,0.035422343324250684
0_6.bmp,0.0,0.043596730245231606
0_7.bmp,0.0,0.051771117166212535
0_8.bmp,0.0,0.05994550408719346
0_9.bmp,0.0,0.0653950953678474
0_10.bmp,0.0,0.07356948228882834
0_11.bmp,0.0,0.08174386920980926
0_12.bmp,0.0,0.08991825613079019
0_13.bmp,0.0,0.09809264305177112
0_14.bmp,0.0,0.10354223433242507
0_15.bmp,0.0,0.11171662125340599
0_16.bmp,0.0,0.11989100817438691
0_17.bmp,0.0,0.12806539509536785
0_18.bmp,0.0,0.1335149863760218
0_19.bmp,0.0,0.14168937329700274
0_20.bmp,0.0,0.14986376021798364
0_21.bmp,0.0,0.15803814713896458
0_22.bmp,0.0,0.16348773841961853
0_23.bmp,0.0,0.17166212534059946
0_24.bmp,0.0,0.17983651226158037
0_25.bmp,0.0,0.1880108991825613
0_26.bmp,0.0,0.19618528610354224
0_27.bmp,0.0,0.2016348773841962
0_28.bmp,0.0,0.2098092643051771
0_29.bmp,0.0,0.21798365122615804
0_30.bmp,0.0,0.22615803814713897
0_31.bmp,0.0,0.23160762942779292
0_32.bmp,0.0,0.23978201634877383
0_33.bmp,0.0,0.24795640326975477
0_34.bmp,0.0,0.2561307901907357
0_35.bmp,0.0,0.2615803814713896
0_36.bmp,0.0,0.26975476839237056
0_37.bmp,0.0,0.2779291553133515
0_38.bmp,0.0,0.28610354223433243
0_39.bmp,0.0,0.29427792915531337
0_40.bmp,0.0,0.2997275204359673
0_41.bmp,0.0,0.3079019073569482
0_42.bmp,0.0,0.31607629427792916
0_43.bmp,0.0,0.3242506811989101
0_44.bmp,0.0,0.329700272479564
0_45.bmp,0.0,0.33787465940054495
0_46.bmp,0.0,0.3460490463215259
0_47.bmp,0.0,0.3542234332425068
0_48.bmp,0.0,0.36239782016348776
0_49.bmp,0.0,0.3678474114441417
0_50.bmp,0.0,0.3760217983651226
